1.9769e+05,2.1074e+05,2.3812e+05,2.2224e+05,2.3378e+05,2.3809e+05,2.5866e+05,2.4682e+05,2.919e+05,2.869e+05,2.3644e+05,2.4928e+05,2.4482e+05,2.4571e+05,2.5269e+05,2.2949e+05,2.4502e+05,2.4265e+05,2.722e+05,2.5359e+05,2.5656e+05,2.5049e+05,2.0185e+05,1.9481e+05,2.005e+05,2.3472e+05,2.1541e+05,2.1886e+05,2.4276e+05,2.1787e+05,2.1748e+05,2.1146e+05,2.2109e+05,1.834e+05,2.2772e+05,2.3254e+05,2.2044e+05
1.9956e+05,2.1259e+05,2.4052e+05,2.2451e+05,2.359e+05,2.4063e+05,2.6038e+05,2.4913e+05,2.9451e+05,2.8775e+05,2.3841e+05,2.5159e+05,2.4685e+05,2.4652e+05,2.5505e+05,2.31e+05,2.4633e+05,2.4524e+05,2.7301e+05,2.5651e+05,2.5926e+05,2.537e+05,2.0433e+05,1.9758e+05,2.0285e+05,2.3708e+05,2.1683e+05,2.2107e+05,2.4663e+05,2.2097e+05,2.1973e+05,2.1412e+05,2.2341e+05,1.8588e+05,2.3066e+05,2.3533e+05,2.2306e+05
2.0153e+05,2.1423e+05,2.4286e+05,2.278e+05,2.377e+05,2.4359e+05,2.6332e+05,2.5154e+05,2.9758e+05,2.9837e+05,2.4168e+05,2.5439e+05,2.4935e+05,2.4891e+05,2.5805e+05,2.3458e+05,2.4794e+05,2.4776e+05,2.7537e+05,2.5943e+05,2.6173e+05,2.5687e+05,2.0708e+05,2.0126e+05,2.0633e+05,2.4052e+05,2.185e+05,2.2379e+05,2.511e+05,2.2413e+05,2.2179e+05,2.1756e+05,2.2614e+05,1.8835e+05,2.3314e+05,2.3791e+05,2.2594e+05
2.0465e+05,2.1689e+05,2.4595e+05,2.3031e+05,2.3937e+05,2.4553e+05,2.6602e+05,2.5371e+05,3.001e+05,3.0249e+05,2.4495e+05,2.5811e+05,2.5255e+05,2.519e+05,2.6133e+05,2.3734e+05,2.497e+05,2.5158e+05,2.7937e+05,2.6187e+05,2.6504e+05,2.5941e+05,2.0943e+05,2.0372e+05,2.0874e+05,2.4298e+05,2.2152e+05,2.2646e+05,2.5534e+05,2.2723e+05,2.2391e+05,2.2015e+05,2.2953e+05,1.9094e+05,2.367e+05,2.4045e+05,2.2984e+05
2.0719e+05,2.198e+05,2.4855e+05,2.3335e+05,2.4137e+05,2.4905e+05,2.6885e+05,2.5602e+05,3.0309e+05,3.0679e+05,2.4746e+05,2.6069e+05,2.5491e+05,2.547e+05,2.6436e+05,2.4038e+05,2.5121e+05,2.5407e+05,2.8226e+05,2.6523e+05,2.6754e+05,2.617e+05,2.1121e+05,2.0672e+05,2.1081e+05,2.457e+05,2.2416e+05,2.2922e+05,2.5587e+05,2.3051e+05,2.2692e+05,2.2269e+05,2.3208e+05,1.9334e+05,2.3987e+05,2.4274e+05,2.3266e+05
2.0934e+05,2.2225e+05,2.5058e+05,2.3627e+05,2.438e+05,2.5171e+05,2.717e+05,2.5818e+05,3.0701e+05,3.1148e+05,2.5119e+05,2.6364e+05,2.5829e+05,2.5752e+05,2.6656e+05,2.4355e+05,2.5264e+05,2.5719e+05,2.8577e+05,2.6779e+05,2.7086e+05,2.6413e+05,2.1154e+05,2.0939e+05,2.1381e+05,2.4873e+05,2.2644e+05,2.3225e+05,2.5599e+05,2.3378e+05,2.2923e+05,2.2579e+05,2.3549e+05,1.9592e+05,2.4246e+05,2.4597e+05,2.3473e+05
2.1173e+05,2.2475e+05,2.5268e+05,2.4124e+05,2.4658e+05,2.5265e+05,2.7387e+05,2.615e+05,3.0972e+05,3.1598e+05,2.5355e+05,2.6578e+05,2.6133e+05,2.6077e+05,2.6938e+05,2.461e+05,2.5571e+05,2.5972e+05,2.8877e+05,2.7011e+05,2.7387e+05,2.6726e+05,2.1154e+05,2.1192e+05,2.1664e+05,2.5173e+05,2.2903e+05,2.3539e+05,2.5599e+05,2.3688e+05,2.3242e+05,2.2865e+05,2.384e+05,1.9874e+05,2.4669e+05,2.4914e+05,2.3794e+05
2.1447e+05,2.2748e+05,2.5516e+05,2.4425e+05,2.487e+05,2.5364e+05,2.7632e+05,2.6465e+05,3.138e+05,3.1872e+05,2.5683e+05,2.6977e+05,2.6378e+05,2.6396e+05,2.7152e+05,2.4843e+05,2.6001e+05,2.6267e+05,2.9218e+05,2.7144e+05,2.7706e+05,2.7059e+05,2.1292e+05,2.1563e+05,2.1949e+05,2.5488e+05,2.3218e+05,2.3894e+05,2.5599e+05,2.3973e+05,2.3515e+05,2.317e+05,2.4163e+05,2.0067e+05,2.4976e+05,2.5206e+05,2.4121e+05
2.1719e+05,2.3016e+05,2.5598e+05,2.4808e+05,2.5075e+05,2.5666e+05,2.7933e+05,2.6848e+05,3.186e+05,3.2271e+05,2.6028e+05,2.7257e+05,2.6653e+05,2.6749e+05,2.7152e+05,2.5159e+05,2.6272e+05,2.6542e+05,2.9445e+05,2.733e+05,2.805e+05,2.736e+05,2.1611e+05,2.1861e+05,2.2309e+05,2.5767e+05,2.3529e+05,2.4314e+05,2.5599e+05,2.4405e+05,2.3886e+05,2.3435e+05,2.4431e+05,2.0448e+05,2.5311e+05,2.5298e+05,2.4456e+05
2.1939e+05,2.319e+05,2.5598e+05,2.5051e+05,2.5285e+05,2.6018e+05,2.8087e+05,2.7124e+05,3.2269e+05,3.2703e+05,2.631e+05,2.7488e+05,2.6882e+05,2.711e+05,2.7458e+05,2.5414e+05,2.6424e+05,2.6784e+05,2.9568e+05,2.7566e+05,2.8396e+05,2.7724e+05,2.2055e+05,2.2215e+05,2.2555e+05,2.5975e+05,2.3912e+05,2.4677e+05,2.5774e+05,2.4721e+05,2.4434e+05,2.3649e+05,2.4638e+05,2.0688e+05,2.5552e+05,2.545e+05,2.4763e+05
2.2157e+05,2.3414e+05,2.5598e+05,2.5271e+05,2.5553e+05,2.6296e+05,2.8296e+05,2.7355e+05,3.2685e+05,3.2998e+05,2.6667e+05,2.7701e+05,2.7111e+05,2.7452e+05,2.7741e+05,2.574e+05,2.6562e+05,2.7011e+05,2.964e+05,2.7783e+05,2.8841e+05,2.8062e+05,2.2406e+05,2.2476e+05,2.2803e+05,2.619e+05,2.4199e+05,2.4972e+05,2.6121e+05,2.4995e+05,2.4932e+05,2.3842e+05,2.5019e+05,2.1007e+05,2.5758e+05,2.5614e+05,2.508e+05
2.2425e+05,2.3662e+05,2.5662e+05,2.5616e+05,2.5752e+05,2.655e+05,2.8349e+05,2.7621e+05,3.3095e+05,3.3255e+05,2.6876e+05,2.7924e+05,2.7377e+05,2.7663e+05,2.7956e+05,2.5972e+05,2.6846e+05,2.7423e+05,2.9806e+05,2.804e+05,2.9036e+05,2.8319e+05,2.2708e+05,2.2732e+05,2.3119e+05,2.643e+05,2.4462e+05,2.5208e+05,2.6362e+05,2.5228e+05,2.5405e+05,2.4095e+05,2.5271e+05,2.1329e+05,2.6032e+05,2.5768e+05,2.5462e+05
2.2721e+05,2.3894e+05,2.5899e+05,2.6051e+05,2.5752e+05,2.6829e+05,2.8349e+05,2.7917e+05,3.3479e+05,3.366e+05,2.7171e+05,2.8144e+05,2.7669e+05,2.7889e+05,2.8147e+05,2.627e+05,2.7066e+05,2.7792e+05,3.0168e+05,2.8371e+05,2.9036e+05,2.8626e+05,2.3024e+05,2.2987e+05,2.3389e+05,2.6655e+05,2.4694e+05,2.5503e+05,2.6667e+05,2.5455e+05,2.5724e+05,2.4352e+05,2.5424e+05,2.1657e+05,2.6379e+05,2.5892e+05,2.5666e+05
2.301e+05,2.4152e+05,2.6087e+05,2.6444e+05,2.5753e+05,2.7062e+05,2.8551e+05,2.8166e+05,3.3758e+05,3.4047e+05,2.7381e+05,2.8379e+05,2.7923e+05,2.8119e+05,2.8356e+05,2.6523e+05,2.7279e+05,2.8163e+05,3.0557e+05,2.8526e+05,2.914e+05,2.8963e+05,2.3236e+05,2.3217e+05,2.3682e+05,2.688e+05,2.4988e+05,2.5761e+05,2.6882e+05,2.5662e+05,2.6162e+05,2.453e+05,2.5572e+05,2.1964e+05,2.663e+05,2.5984e+05,2.5842e+05
2.3276e+05,2.437e+05,2.6241e+05,2.6701e+05,2.5753e+05,2.7245e+05,2.8763e+05,2.8453e+05,3.4053e+05,3.4526e+05,2.7679e+05,2.8652e+05,2.8168e+05,2.8321e+05,2.8603e+05,2.6723e+05,2.7509e+05,2.8654e+05,3.0988e+05,2.8747e+05,2.9719e+05,2.9199e+05,2.3587e+05,2.3463e+05,2.3949e+05,2.7128e+05,2.5269e+05,2.6001e+05,2.7047e+05,2.5969e+05,2.6518e+05,2.4855e+05,2.5682e+05,2.2222e+05,2.6885e+05,2.6243e+05,2.6124e+05
2.3481e+05,2.4625e+05,2.6503e+05,2.6884e+05,2.5932e+05,2.7347e+05,2.9089e+05,2.8949e+05,3.4282e+05,3.5007e+05,2.7826e+05,2.8955e+05,2.841e+05,2.8789e+05,2.8962e+05,2.6954e+05,2.7761e+05,2.8873e+05,3.136e+05,2.8895e+05,2.9928e+05,2.9639e+05,2.3934e+05,2.3874e+05,2.4236e+05,2.7358e+05,2.5594e+05,2.6329e+05,2.7283e+05,2.615e+05,2.6806e+05,2.514e+05,2.5827e+05,2.254e+05,2.7139e+05,2.6525e+05,2.6358e+05
2.3673e+05,2.4891e+05,2.6772e+05,2.713e+05,2.6095e+05,2.7568e+05,2.9334e+05,2.9097e+05,3.4492e+05,3.5251e+05,2.807e+05,2.9196e+05,2.863e+05,2.9244e+05,2.9142e+05,2.7161e+05,2.8039e+05,2.9091e+05,3.159e+05,2.9016e+05,3.0074e+05,3.0001e+05,2.3934e+05,2.4105e+05,2.4484e+05,2.7541e+05,2.5949e+05,2.665e+05,2.7578e+05,2.6324e+05,2.6992e+05,2.5413e+05,2.6049e+05,2.2763e+05,2.7585e+05,2.6726e+05,2.6559e+05
2.3856e+05,2.5164e+05,2.7013e+05,2.7424e+05,2.6385e+05,2.7833e+05,2.969e+05,2.9551e+05,3.4851e+05,3.5327e+05,2.8368e+05,2.962e+05,2.8892e+05,2.9561e+05,2.9492e+05,2.741e+05,2.8391e+05,2.9222e+05,3.1859e+05,2.9143e+05,3.0319e+05,3.0377e+05,2.3934e+05,2.456e+05,2.4714e+05,2.777e+05,2.6255e+05,2.6989e+05,2.7866e+05,2.6532e+05,2.7217e+05,2.5678e+05,2.6301e+05,2.3023e+05,2.786e+05,2.6966e+05,2.6843e+05
2.3951e+05,2.5296e+05,2.7154e+05,2.7682e+05,2.6538e+05,2.7916e+05,2.9871e+05,2.9836e+05,3.5101e+05,3.5554e+05,2.8536e+05,2.9825e+05,2.8979e+05,2.9734e+05,2.9729e+05,2.7537e+05,2.8601e+05,2.9283e+05,3.1927e+05,2.9143e+05,3.0456e+05,3.0516e+05,2.3934e+05,2.477e+05,2.4835e+05,2.7879e+05,2.6386e+05,2.7131e+05,2.8007e+05,2.6695e+05,2.7354e+05,2.5779e+05,2.6466e+05,2.3145e+05,2.7995e+05,2.7131e+05,2.6983e+05
2.4101e+05,2.5587e+05,2.74e+05,2.8145e+05,2.6875e+05,2.8084e+05,3.0238e+05,3.0173e+05,3.5395e+05,3.6085e+05,2.8851e+05,3.0235e+05,2.9198e+05,3.004e+05,3.0122e+05,2.7734e+05,2.89e+05,2.9413e+05,3.2128e+05,2.9259e+05,3.0536e+05,3.0805e+05,2.3934e+05,2.5073e+05,2.5018e+05,2.8051e+05,2.6544e+05,2.7394e+05,2.8474e+05,2.6949e+05,2.7548e+05,2.6024e+05,2.6761e+05,2.3349e+05,2.8206e+05,2.7404e+05,2.7231e+05
2.4296e+05,2.5806e+05,2.7655e+05,2.8481e+05,2.7125e+05,2.8344e+05,3.054e+05,3.0539e+05,3.5677e+05,3.6414e+05,2.9173e+05,3.0455e+05,2.9397e+05,3.0266e+05,3.0381e+05,2.7922e+05,2.9165e+05,2.9693e+05,3.2284e+05,2.942e+05,3.0763e+05,3.1021e+05,2.3944e+05,2.5437e+05,2.521e+05,2.8224e+05,2.6754e+05,2.7618e+05,2.8688e+05,2.7075e+05,2.7812e+05,2.6299e+05,2.703e+05,2.3574e+05,2.8392e+05,2.768e+05,2.7492e+05
2.4429e+05,2.6079e+05,2.7903e+05,2.8778e+05,2.7406e+05,2.8581e+05,3.0834e+05,3.0895e+05,3.6058e+05,3.6901e+05,2.9535e+05,3.0694e+05,2.9581e+05,3.0536e+05,3.0688e+05,2.8149e+05,2.952e+05,2.9885e+05,3.2521e+05,2.9569e+05,3.0924e+05,3.124e+05,2.4169e+05,2.5877e+05,2.5361e+05,2.8386e+05,2.6758e+05,2.7878e+05,2.8907e+05,2.7295e+05,2.801e+05,2.6582e+05,2.7252e+05,2.3842e+05,2.8643e+05,2.8011e+05,2.7685e+05
2.4643e+05,2.6207e+05,2.8094e+05,2.9133e+05,2.778e+05,2.8731e+05,3.1091e+05,3.1227e+05,3.6449e+05,3.7365e+05,2.983e+05,3.0917e+05,2.9763e+05,3.0959e+05,3.1023e+05,2.8434e+05,2.9737e+05,3.0197e+05,3.2763e+05,2.9808e+05,3.1233e+05,3.1511e+05,2.451e+05,2.6227e+05,2.556e+05,2.8542e+05,2.682e+05,2.8142e+05,2.9127e+05,2.7559e+05,2.8294e+05,2.6834e+05,2.7252e+05,2.407e+05,2.8963e+05,2.8255e+05,2.7967e+05
2.4865e+05,2.635e+05,2.8337e+05,2.9421e+05,2.805e+05,2.896e+05,3.1278e+05,3.1601e+05,3.6735e+05,3.7705e+05,3.0073e+05,3.1128e+05,3.0002e+05,3.1146e+05,3.1302e+05,2.866e+05,3.0029e+05,3.0448e+05,3.3035e+05,3.0017e+05,3.1471e+05,3.1775e+05,2.4769e+05,2.6581e+05,2.5799e+05,2.8718e+05,2.703e+05,2.8499e+05,2.9408e+05,2.7716e+05,2.8575e+05,2.7155e+05,2.7252e+05,2.4382e+05,2.9216e+05,2.8507e+05,2.8337e+05
2.5081e+05,2.6544e+05,2.8523e+05,2.9719e+05,2.8377e+05,2.9216e+05,3.1547e+05,3.1905e+05,3.6982e+05,3.795e+05,3.0375e+05,3.1366e+05,3.0179e+05,3.1351e+05,3.1471e+05,2.8896e+05,3.0209e+05,3.0695e+05,3.3344e+05,3.0188e+05,3.1734e+05,3.202e+05,2.5032e+05,2.6791e+05,2.6012e+05,2.8883e+05,2.7251e+05,2.8748e+05,2.9632e+05,2.8007e+05,2.8775e+05,2.7377e+05,2.7252e+05,2.4525e+05,2.9457e+05,2.8753e+05,2.8528e+05
2.5247e+05,2.6714e+05,2.8753e+05,2.9908e+05,2.8588e+05,2.9447e+05,3.1797e+05,3.2177e+05,3.7228e+05,3.8173e+05,3.0635e+05,3.1533e+05,3.0435e+05,3.1721e+05,3.1721e+05,2.9134e+05,3.0592e+05,3.0848e+05,3.3556e+05,3.0263e+05,3.2021e+05,3.2291e+05,2.5181e+05,2.7001e+05,2.6142e+05,2.9085e+05,2.7482e+05,2.9012e+05,2.9889e+05,2.8234e+05,2.8967e+05,2.7562e+05,2.7353e+05,2.4762e+05,2.9704e+05,2.8969e+05,2.8771e+05
2.5491e+05,2.6809e+05,2.8946e+05,3.0166e+05,2.886e+05,2.9676e+05,3.2073e+05,3.2343e+05,3.7438e+05,3.8405e+05,3.0863e+05,3.1765e+05,3.0713e+05,3.1733e+05,3.1966e+05,2.9362e+05,3.0844e+05,3.1098e+05,3.3784e+05,3.0465e+05,3.2283e+05,3.2532e+05,2.5332e+05,2.7318e+05,2.6369e+05,2.9227e+05,2.7682e+05,2.9259e+05,3.0156e+05,2.8467e+05,2.8981e+05,2.7823e+05,2.763e+05,2.4971e+05,2.9925e+05,2.9208e+05,2.9112e+05
2.5638e+05,2.7031e+05,2.9183e+05,3.0516e+05,2.9099e+05,2.999e+05,3.2234e+05,3.2637e+05,3.772e+05,3.8581e+05,3.1229e+05,3.1993e+05,3.1043e+05,3.1919e+05,3.2228e+05,2.9606e+05,3.1142e+05,3.133e+05,3.3999e+05,3.0791e+05,3.2578e+05,3.277e+05,2.5572e+05,2.7613e+05,2.6681e+05,2.9425e+05,2.797e+05,2.9511e+05,3.0543e+05,2.8736e+05,2.9108e+05,2.8019e+05,2.8009e+05,2.523e+05,3.0189e+05,2.946e+05,2.9323e+05
2.5801e+05,2.7185e+05,2.9329e+05,3.0678e+05,2.9263e+05,3.0126e+05,3.2415e+05,3.2802e+05,3.7892e+05,3.8829e+05,3.142e+05,3.219e+05,3.1144e+05,3.2066e+05,3.2431e+05,2.9717e+05,3.1298e+05,3.1493e+05,3.4183e+05,3.0943e+05,3.2711e+05,3.2939e+05,2.5725e+05,2.7774e+05,2.6838e+05,2.9615e+05,2.8127e+05,2.9619e+05,3.0688e+05,2.8927e+05,2.9263e+05,2.8108e+05,2.82e+05,2.5435e+05,3.0388e+05,2.9635e+05,2.9498e+05
2.6013e+05,2.7387e+05,2.9576e+05,3.0865e+05,2.9497e+05,3.0246e+05,3.2612e+05,3.2984e+05,3.8081e+05,3.9026e+05,3.1686e+05,3.245e+05,3.1422e+05,3.2322e+05,3.2576e+05,2.9908e+05,3.1415e+05,3.1667e+05,3.4388e+05,3.1196e+05,3.2891e+05,3.3113e+05,2.5934e+05,2.7978e+05,2.7016e+05,2.9826e+05,2.8335e+05,2.9851e+05,3.093e+05,2.917e+05,2.9452e+05,2.8342e+05,2.8461e+05,2.5616e+05,3.0654e+05,2.9869e+05,2.9698e+05
2.6231e+05,2.7535e+05,2.981e+05,3.1142e+05,2.9702e+05,3.0384e+05,3.2851e+05,3.3198e+05,3.8239e+05,3.9239e+05,3.187e+05,3.2712e+05,3.1635e+05,3.2543e+05,3.28e+05,3.0173e+05,3.1625e+05,3.1845e+05,3.4607e+05,3.1393e+05,3.3066e+05,3.3301e+05,2.6095e+05,2.8197e+05,2.7176e+05,2.9922e+05,2.8517e+05,3.0089e+05,3.1167e+05,2.941e+05,2.9679e+05,2.8566e+05,2.8678e+05,2.5825e+05,3.0873e+05,3.0066e+05,2.9883e+05
2.6489e+05,2.7761e+05,3.0063e+05,3.1343e+05,2.9865e+05,3.0597e+05,3.314e+05,3.3389e+05,3.8514e+05,3.9401e+05,3.2085e+05,3.3013e+05,3.1879e+05,3.2763e+05,3.3061e+05,3.0328e+05,3.1848e+05,3.1941e+05,3.4801e+05,3.1677e+05,3.3283e+05,3.3555e+05,2.6332e+05,2.8496e+05,2.7354e+05,2.9922e+05,2.8704e+05,3.0311e+05,3.1386e+05,2.9648e+05,2.9872e+05,2.8858e+05,2.8712e+05,2.594e+05,3.1039e+05,3.0253e+05,3.0099e+05
2.6696e+05,2.8009e+05,3.0322e+05,3.1586e+05,3.0085e+05,3.0809e+05,3.3371e+05,3.3539e+05,3.8728e+05,3.9585e+05,3.2294e+05,3.3223e+05,3.2095e+05,3.2999e+05,3.3311e+05,3.0528e+05,3.2064e+05,3.217e+05,3.502e+05,3.1916e+05,3.3465e+05,3.3727e+05,2.6489e+05,2.8659e+05,2.7569e+05,3.0046e+05,2.8835e+05,3.052e+05,3.1598e+05,2.9869e+05,3.0054e+05,2.91e+05,2.8995e+05,2.6169e+05,3.1254e+05,3.0491e+05,3.0242e+05
2.6923e+05,2.8166e+05,3.0501e+05,3.1752e+05,3.0303e+05,3.0937e+05,3.3542e+05,3.372e+05,3.8825e+05,3.969e+05,3.2476e+05,3.3399e+05,3.225e+05,3.3222e+05,3.3502e+05,3.0695e+05,3.2261e+05,3.2357e+05,3.5186e+05,3.2141e+05,3.3607e+05,3.3944e+05,2.6645e+05,2.8848e+05,2.7794e+05,3.0276e+05,2.8986e+05,3.0734e+05,3.1819e+05,3.0037e+05,3.0175e+05,2.9334e+05,2.9216e+05,2.6349e+05,3.141e+05,3.0611e+05,3.043e+05
2.713e+05,2.8419e+05,3.076e+05,3.1936e+05,3.0568e+05,3.1045e+05,3.3813e+05,3.3952e+05,3.893e+05,3.9993e+05,3.2663e+05,3.3665e+05,3.2471e+05,3.3462e+05,3.3808e+05,3.0978e+05,3.2522e+05,3.2517e+05,3.5521e+05,3.234e+05,3.3833e+05,3.415e+05,2.6887e+05,2.901e+05,2.8014e+05,3.0634e+05,2.9164e+05,3.0861e+05,3.2105e+05,3.0257e+05,3.0314e+05,2.96e+05,2.9438e+05,2.6574e+05,3.166e+05,3.0814e+05,3.0705e+05
2.724e+05,2.8667e+05,3.1e+05,3.2175e+05,3.0932e+05,3.1461e+05,3.4091e+05,3.4281e+05,3.9288e+05,4.0253e+05,3.2841e+05,3.3872e+05,3.2699e+05,3.3729e+05,3.4113e+05,3.1231e+05,3.2634e+05,3.2846e+05,3.579e+05,3.2445e+05,3.4036e+05,3.43e+05,2.71e+05,2.9198e+05,2.8151e+05,3.1018e+05,2.924e+05,3.1082e+05,3.2416e+05,3.0553e+05,3.0683e+05,2.9805e+05,2.9738e+05,2.6667e+05,3.1956e+05,3.0986e+05,3.0944e+05
2.7302e+05,2.8864e+05,3.1209e+05,3.2364e+05,3.1287e+05,3.1705e+05,3.4224e+05,3.4569e+05,3.9643e+05,4.0563e+05,3.2864e+05,3.4157e+05,3.2934e+05,3.3962e+05,3.4329e+05,3.1536e+05,3.2719e+05,3.3093e+05,3.6017e+05,3.2552e+05,3.4263e+05,3.4494e+05,2.7205e+05,2.9374e+05,2.8259e+05,3.13e+05,2.9325e+05,3.1381e+05,3.2663e+05,3.0833e+05,3.0917e+05,3.0192e+05,3.0017e+05,2.692e+05,3.2207e+05,3.1196e+05,3.1148e+05
2.7491e+05,2.9049e+05,3.1458e+05,3.2522e+05,3.151e+05,3.1876e+05,3.4499e+05,3.4792e+05,3.9815e+05,4.0752e+05,3.2937e+05,3.4333e+05,3.3067e+05,3.417e+05,3.4573e+05,3.1714e+05,3.2999e+05,3.3304e+05,3.6284e+05,3.2752e+05,3.448e+05,3.4684e+05,2.7439e+05,2.9544e+05,2.8465e+05,3.1596e+05,2.9586e+05,3.1563e+05,3.2865e+05,3.1089e+05,3.1127e+05,3.042e+05,3.0207e+05,2.7116e+05,3.2415e+05,3.1378e+05,3.1404e+05
2.7691e+05,2.9219e+05,3.1672e+05,3.2663e+05,3.1676e+05,3.2063e+05,3.4719e+05,3.4907e+05,3.9925e+05,4.0897e+05,3.3147e+05,3.4465e+05,3.3243e+05,3.4368e+05,3.4787e+05,3.188e+05,3.3172e+05,3.3436e+05,3.6501e+05,3.2928e+05,3.4659e+05,3.4827e+05,2.7618e+05,2.9787e+05,2.863e+05,3.1764e+05,2.9736e+05,3.1701e+05,3.3019e+05,3.1273e+05,3.1318e+05,3.0633e+05,3.0327e+05,2.7301e+05,3.256e+05,3.1546e+05,3.1661e+05
2.7865e+05,2.9385e+05,3.1882e+05,3.2845e+05,3.1793e+05,3.2242e+05,3.4887e+05,3.5066e+05,4.0051e+05,4.1059e+05,3.3323e+05,3.4591e+05,3.3416e+05,3.4506e+05,3.5027e+05,3.2067e+05,3.3294e+05,3.353e+05,3.6681e+05,3.3076e+05,3.4848e+05,3.4958e+05,2.7786e+05,3.0009e+05,2.8695e+05,3.186e+05,2.9865e+05,3.1886e+05,3.3204e+05,3.1427e+05,3.1475e+05,3.0784e+05,3.0474e+05,2.7451e+05,3.2745e+05,3.1728e+05,3.1836e+05
2.8139e+05,2.9682e+05,3.2014e+05,3.3006e+05,3.2061e+05,3.2465e+05,3.5106e+05,3.5317e+05,4.0233e+05,4.1211e+05,3.3546e+05,3.4823e+05,3.3686e+05,3.4733e+05,3.5235e+05,3.2286e+05,3.3468e+05,3.3756e+05,3.6958e+05,3.3222e+05,3.5064e+05,3.5193e+05,2.7962e+05,3.02e+05,2.8871e+05,3.2089e+05,3.0039e+05,3.2187e+05,3.3454e+05,3.1616e+05,3.1602e+05,3.0993e+05,3.0763e+05,2.7693e+05,3.2977e+05,3.203e+05,3.2053e+05
2.8412e+05,2.9758e+05,3.2014e+05,3.3245e+05,3.2343e+05,3.261e+05,3.5253e+05,3.5756e+05,4.0401e+05,4.1638e+05,3.3804e+05,3.5105e+05,3.3933e+05,3.5212e+05,3.5502e+05,3.2392e+05,3.3602e+05,3.3984e+05,3.7179e+05,3.3576e+05,3.529e+05,3.554e+05,2.812e+05,3.038e+05,2.9017e+05,3.2145e+05,3.0234e+05,3.2409e+05,3.3697e+05,3.2023e+05,3.1805e+05,3.1231e+05,3.0929e+05,2.7943e+05,3.3261e+05,3.2422e+05,3.2198e+05
2.8593e+05,2.9899e+05,3.2016e+05,3.3466e+05,3.2553e+05,3.2723e+05,3.5441e+05,3.5922e+05,4.0499e+05,4.1976e+05,3.3972e+05,3.5279e+05,3.408e+05,3.558e+05,3.5665e+05,3.2617e+05,3.3862e+05,3.4104e+05,3.7428e+05,3.3733e+05,3.5446e+05,3.5645e+05,2.8271e+05,3.0566e+05,2.9245e+05,3.2282e+05,3.0561e+05,3.2526e+05,3.3821e+05,3.2182e+05,3.2028e+05,3.1394e+05,3.1066e+05,2.8105e+05,3.3436e+05,3.2588e+05,3.2402e+05
2.8824e+05,3.0062e+05,3.2016e+05,3.3713e+05,3.2764e+05,3.291e+05,3.5669e+05,3.6122e+05,4.0802e+05,4.2082e+05,3.4309e+05,3.5494e+05,3.4294e+05,3.5872e+05,3.5894e+05,3.2787e+05,3.4133e+05,3.4301e+05,3.7595e+05,3.3895e+05,3.566e+05,3.5881e+05,2.8421e+05,3.078e+05,2.946e+05,3.2548e+05,3.057e+05,3.2682e+05,3.3934e+05,3.2387e+05,3.2303e+05,3.1598e+05,3.127e+05,2.8297e+05,3.3676e+05,3.282e+05,3.2626e+05
2.9013e+05,3.0252e+05,3.2157e+05,3.3927e+05,3.293e+05,3.3061e+05,3.5851e+05,3.6241e+05,4.0962e+05,4.2082e+05,3.4517e+05,3.5632e+05,3.445e+05,3.605e+05,3.6097e+05,3.2788e+05,3.4268e+05,3.442e+05,3.7802e+05,3.4072e+05,3.5885e+05,3.599e+05,2.8554e+05,3.0929e+05,2.9622e+05,3.2826e+05,3.1201e+05,3.284e+05,3.4073e+05,3.2516e+05,3.2472e+05,3.1791e+05,3.1458e+05,2.8477e+05,3.391e+05,3.302e+05,3.2771e+05
2.9166e+05,3.041e+05,3.2345e+05,3.4082e+05,3.3135e+05,3.3331e+05,3.6067e+05,3.6448e+05,4.1181e+05,4.2127e+05,3.4719e+05,3.5842e+05,3.4642e+05,3.624e+05,3.622e+05,3.2794e+05,3.4419e+05,3.4604e+05,3.8019e+05,3.4133e+05,3.6065e+05,3.6183e+05,2.872e+05,3.1102e+05,2.9807e+05,3.3001e+05,3.1413e+05,3.3011e+05,3.4256e+05,3.2665e+05,3.2639e+05,3.1911e+05,3.1669e+05,2.8645e+05,3.4153e+05,3.3147e+05,3.2969e+05
2.9294e+05,3.068e+05,3.2668e+05,3.4393e+05,3.3362e+05,3.3581e+05,3.6436e+05,3.6767e+05,4.1467e+05,4.244e+05,3.4909e+05,3.6104e+05,3.4879e+05,3.6575e+05,3.646e+05,3.2861e+05,3.4711e+05,3.4787e+05,3.8258e+05,3.4463e+05,3.6369e+05,3.6301e+05,2.8979e+05,3.1345e+05,3.0003e+05,3.3077e+05,3.1511e+05,3.3335e+05,3.458e+05,3.2834e+05,3.2898e+05,3.2043e+05,3.2018e+05,2.8953e+05,3.434e+05,3.3475e+05,3.32e+05
